enz_0,0.401980198019802,0.09108910891089109,0.15247524752475247,0.12079207920792079,0.23366336633663368
enz_1,0.4084507042253521,0.06841046277665996,0.158953722334004,0.1227364185110664,0.2414486921529175
enz_2,0.35551330798479086,0.11787072243346007,0.15779467680608364,0.11406844106463879,0.25475285171102663
enz_3,0.40119760479041916,0.08982035928143713,0.15568862275449102,0.11776447105788423,0.23552894211576847
enz_4,0.3659491193737769,0.09197651663405088,0.15459882583170254,0.12524461839530332,0.2622309197651663
enz_5,0.40119760479041916,0.08982035928143713,0.15568862275449102,0.11776447105788423,0.23552894211576847
enz_6,0.40234375,0.09375,0.13671875,0.11328125,0.25390625
enz_7,0.40252707581227437,0.09927797833935018,0.13537906137184116,0.11010830324909747,0.2527075812274368
enz_8,0.38461538461538464,0.1076923076923077,0.16923076923076924,0.11730769230769231,0.22115384615384615
enz_9,0.38461538461538464,0.1,0.15576923076923077,0.11346153846153846,0.24615384615384617
enz_10,0.34790874524714827,0.11406844106463879,0.15779467680608364,0.11596958174904944,0.26425855513307983
enz_11,0.36964980544747084,0.10894941634241245,0.15953307392996108,0.11673151750972763,0.245136186770428
enz_12,0.3712686567164179,0.09514925373134328,0.1417910447761194,0.125,0.2667910447761194
enz_13,0.376,0.094,0.144,0.118,0.268
enz_14,0.38323353293413176,0.08982035928143713,0.15568862275449102,0.1217564870259481,0.249500998003992
enz_15,0.4083969465648855,0.09541984732824428,0.14122137404580154,0.11641221374045801,0.2385496183206107
enz_16,0.38524590163934425,0.10655737704918032,0.1598360655737705,0.12704918032786885,0.22131147540983606
enz_17,0.392578125,0.08984375,0.154296875,0.134765625,0.228515625
enz_18,0.38620689655172413,0.10172413793103448,0.1413793103448276,0.12586206896551724,0.24482758620689654
enz_19,0.37065637065637064,0.11003861003861004,0.14864864864864866,0.12162162162162163,0.24903474903474904
enz_20,0.4028056112224449,0.11222444889779559,0.14428857715430862,0.11623246492985972,0.22444889779559118
enz_21,0.37549407114624506,0.12055335968379446,0.14624505928853754,0.11462450592885376,0.24308300395256918
enz_22,0.38011695906432746,0.1267056530214425,0.14230019493177387,0.10526315789473684,0.24561403508771928
enz_23,0.3937007874015748,0.09448818897637795,0.15748031496062992,0.12007874015748031,0.234251968503937
enz_24,0.40681362725450904,0.10420841683366733,0.14428857715430862,0.11823647294589178,0.22645290581162325
enz_25,0.389413988657845,0.11342155009451796,0.14177693761814744,0.10775047258979206,0.24763705103969755
enz_26,0.37103174603174605,0.1111111111111111,0.1388888888888889,0.11706349206349206,0.2619047619047619
enz_27,0.3762183235867446,0.13255360623781676,0.13840155945419103,0.10916179337231968,0.24366471734892786
enz_28,0.3762183235867446,0.1286549707602339,0.14035087719298245,0.10721247563352826,0.2475633528265107
enz_29,0.38966202783300197,0.11332007952286283,0.1550695825049702,0.11133200795228629,0.23061630218687873
enz_30,0.4314516129032258,0.08669354838709678,0.14919354838709678,0.09879032258064516,0.23387096774193547
enz_31,0.4028776978417266,0.08812949640287769,0.14928057553956833,0.1223021582733813,0.23741007194244604
enz_32,0.3951310861423221,0.07865168539325842,0.1404494382022472,0.11423220973782772,0.27153558052434457
enz_33,0.40118577075098816,0.07707509881422925,0.15612648221343872,0.12845849802371542,0.23715415019762845
enz_34,0.3742690058479532,0.13255360623781676,0.13840155945419103,0.10916179337231968,0.24561403508771928
enz_35,0.3630705394190871,0.1016597510373444,0.15352697095435686,0.10580912863070539,0.27593360995850624
enz_36,0.40370370370370373,0.09814814814814815,0.13518518518518519,0.12407407407407407,0.2388888888888889
enz_37,0.3630831643002028,0.11561866125760649,0.15618661257606492,0.12373225152129817,0.2413793103448276
enz_38,0.37896825396825395,0.11904761904761904,0.14087301587301587,0.11904761904761904,0.24206349206349206
enz_39,0.37595419847328243,0.11641221374045801,0.1431297709923664,0.11259541984732824,0.25190839694656486
enz_40,0.3805668016194332,0.1214574898785425,0.13157894736842105,0.10526315789473684,0.2611336032388664
enz_41,0.3885480572597137,0.07975460122699386,0.14519427402862986,0.10633946830265849,0.28016359918200406
enz_42,0.38439306358381503,0.08526011560693642,0.13583815028901733,0.1531791907514451,0.24132947976878613
enz_43,0.39453125,0.09765625,0.154296875,0.130859375,0.22265625
enz_44,0.3719512195121951,0.10975609756097561,0.11382113821138211,0.10365853658536585,0.3008130081300813
enz_45,0.38733705772811916,0.0931098696461825,0.14152700186219738,0.1154562383612663,0.26256983240223464
enz_46,0.39285714285714285,0.08646616541353383,0.15789473684210525,0.10338345864661654,0.2593984962406015
enz_47,0.3942307692307692,0.07884615384615384,0.16538461538461538,0.1076923076923077,0.25384615384615383
enz_48,0.40418118466898956,0.08013937282229965,0.1480836236933798,0.14111498257839722,0.2264808362369338
enz_49,0.3745019920318725,0.12350597609561753,0.15338645418326693,0.11752988047808766,0.23107569721115537
enz_50,0.3779697624190065,0.1079913606911447,0.1447084233261339,0.10151187904967603,0.2678185745140389
enz_51,0.3930635838150289,0.10982658959537572,0.15414258188824662,0.10404624277456648,0.23892100192678228
enz_52,0.4098360655737705,0.10245901639344263,0.15368852459016394,0.0942622950819672,0.23975409836065573
enz_53,0.36726546906187624,0.10978043912175649,0.16766467065868262,0.12574850299401197,0.22954091816367264
enz_54,0.3867595818815331,0.09581881533101046,0.16202090592334495,0.1254355400696864,0.22996515679442509
enz_55,0.379746835443038,0.08860759493670886,0.14466546112115733,0.10849909584086799,0.27848101265822783
enz_56,0.3767258382642998,0.10848126232741617,0.15581854043392504,0.10650887573964497,0.252465483234714
enz_57,0.3826247689463956,0.08133086876155268,0.15157116451016636,0.11090573012939002,0.2735674676524954
enz_58,0.3639921722113503,0.12133072407045009,0.1487279843444227,0.11741682974559686,0.24853228962818003
enz_59,0.376,0.094,0.144,0.118,0.268
enz_60,0.3788187372708758,0.09775967413441955,0.1629327902240326,0.109979633401222,0.2505091649694501
enz_61,0.39738805970149255,0.08955223880597014,0.15111940298507462,0.10820895522388059,0.2537313432835821
enz_62,0.3952569169960474,0.09683794466403162,0.1422924901185771,0.11067193675889328,0.2549407114624506
enz_63,0.4024144869215292,0.08450704225352113,0.1448692152917505,0.11468812877263582,0.2535211267605634
enz_64,0.3843137254901961,0.09411764705882353,0.1450980392156863,0.10784313725490197,0.26862745098039215
enz_65,0.37549407114624506,0.116600790513834,0.15217391304347827,0.11462450592885376,0.24110671936758893
enz_66,0.38645418326693226,0.10756972111553785,0.15139442231075698,0.12749003984063745,0.22709163346613545
enz_67,0.3764705882352941,0.08907563025210084,0.13277310924369748,0.13109243697478992,0.27058823529411763
enz_68,0.379182156133829,0.08921933085501858,0.15613382899628253,0.12267657992565056,0.2527881040892193
enz_69,0.3837011884550085,0.0831918505942275,0.15619694397283532,0.10526315789473684,0.27164685908319186
enz_70,0.37325349301397204,0.11776447105788423,0.1437125748502994,0.09780439121756487,0.26746506986027946
enz_71,0.4134419551934827,0.0855397148676171,0.15071283095723015,0.11812627291242363,0.23217922606924643
enz_72,0.3904761904761905,0.08571428571428572,0.1580952380952381,0.10666666666666667,0.259047619047619
enz_73,0.37259100642398285,0.10920770877944326,0.139186295503212,0.10706638115631692,0.27194860813704497
enz_74,0.39226519337016574,0.07918968692449356,0.15285451197053407,0.11786372007366483,0.2578268876611418
enz_75,0.3473053892215569,0.12375249500998003,0.1437125748502994,0.11776447105788423,0.26746506986027946
enz_76,0.3639921722113503,0.10176125244618395,0.1643835616438356,0.12720156555772993,0.24266144814090018
enz_77,0.3762183235867446,0.1286549707602339,0.13840155945419103,0.10916179337231968,0.2475633528265107
enz_78,0.4086242299794661,0.10472279260780287,0.13347022587268995,0.09240246406570841,0.26078028747433263
enz_79,0.39575289575289574,0.10038610038610038,0.15057915057915058,0.12355212355212356,0.22972972972972974
enz_80,0.36926147704590817,0.1277445109780439,0.16167664670658682,0.12974051896207583,0.21157684630738524
enz_81,0.3701657458563536,0.10313075506445672,0.13259668508287292,0.10681399631675875,0.287292817679558
enz_82,0.4244306418219462,0.09316770186335403,0.12836438923395446,0.10351966873706005,0.2505175983436853
enz_83,0.3933463796477495,0.10176125244618395,0.14481409001956946,0.1095890410958904,0.25048923679060664
enz_84,0.3870967741935484,0.1053763440860215,0.15053763440860216,0.10752688172043011,0.24946236559139784
enz_85,0.3764478764478765,0.10231660231660232,0.15637065637065636,0.10231660231660232,0.2625482625482625
enz_86,0.35943775100401604,0.10240963855421686,0.15461847389558234,0.12048192771084337,0.26305220883534136
enz_87,0.3507751937984496,0.1375968992248062,0.14728682170542637,0.13178294573643412,0.23255813953488372
enz_88,0.38596491228070173,0.10136452241715399,0.13840155945419103,0.12280701754385964,0.25146198830409355
enz_89,0.3667262969588551,0.12164579606440072,0.1449016100178891,0.13416815742397137,0.23255813953488372
enz_90,0.4,0.1,0.1489795918367347,0.12244897959183673,0.22857142857142856
enz_91,0.37328094302554027,0.10216110019646366,0.15717092337917485,0.1237721021611002,0.24361493123772102
enz_92,0.42166344294003866,0.10444874274661509,0.13346228239845262,0.10251450676982592,0.2379110251450677
enz_93,0.3784786641929499,0.08719851576994433,0.13172541743970315,0.1280148423005566,0.274582560296846
enz_94,0.40388349514563104,0.0912621359223301,0.16116504854368932,0.11067961165048544,0.23300970873786409
enz_95,0.3912175648702595,0.08383233532934131,0.15169660678642716,0.11177644710578842,0.26147704590818366
enz_96,0.4134419551934827,0.0855397148676171,0.15071283095723015,0.11812627291242363,0.23217922606924643
enz_97,0.3850687622789784,0.0962671905697446,0.16699410609037327,0.12180746561886051,0.22986247544204322
enz_98,0.3854748603351955,0.08752327746741155,0.1601489757914339,0.1266294227188082,0.24022346368715083
enz_99,0.383399209486166,0.11264822134387352,0.1422924901185771,0.11462450592885376,0.24703557312252963
